year,quarter_number,region,churn
1996,1,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА АО,0.0
1996,1,ЧЕЛЯБИНСКАЯ ОБЛ,0.0
1996,1,ЧУВАШСКАЯ РЕСПУБЛИКА - ЧУВАШИЯ,0.0
1996,1,ЧУКОТСКИЙ АО,0.0
1996,1,ЯМАЛО-НЕНЕЦКИЙ АО,0.0
1996,1,ЯРОСЛАВСКАЯ ОБЛ,0.0
1996,2,АЛТАЙ РЕСП,0.0
1996,2,АМУРСКАЯ ОБЛ,0.0
1996,2,АРХАНГЕЛЬСКАЯ ОБЛ,0.0
1996,2,БЕЛАРУСЬ,0.0
1996,2,БЕЛГОРОДСКАЯ ОБЛ,0.0
1996,2,БРЯНСКАЯ ОБЛ,0.0
1996,2,ВЛАДИМИРСКАЯ ОБЛ,0.0
1996,2,ВОЛГОГРАДСКАЯ ОБЛ,0.0
1996,2,ВОЛОГОДСКАЯ ОБЛ,0.0
1996,2,ВОРОНЕЖСКАЯ ОБЛ,0.0
1996,2,ЗАБАЙКАЛЬСКИЙ КРАЙ,0.0
1996,2,ИВАНОВСКАЯ ОБЛ,0.0
1996,2,ИРКУТСКАЯ ОБЛ,0.0
1996,2,КАБАРДИНО-БАЛКАРСКАЯ РЕСП,0.0
1996,2,КАЗАХСТАН,0.0
1996,2,КАЛУЖСКАЯ ОБЛ,0.0
1996,2,КАМЧАТСКИЙ КРАЙ,0.0
1996,2,КАРЕЛИЯ РЕСП,0.0
1996,2,КИРОВСКАЯ ОБЛ,0.0
1996,2,КОСТРОМСКАЯ ОБЛ,0.0
1996,2,КРАСНОДАРСКИЙ КРАЙ,0.0
1996,2,КРАСНОЯРСКИЙ КРАЙ,0.0
1996,2,КРЫМ РЕСП,0.0
1996,2,КУРГАНСКАЯ ОБЛ,0.0
1996,2,КУРСКАЯ ОБЛ,0.0
1996,2,ЛЕНИНГРАДСКАЯ ОБЛ,0.0
1996,2,ЛИТВА,0.0
1996,2,МАГАДАНСКАЯ ОБЛ,0.0
1996,2,МОЛДАВИЯ,0.0
1996,2,МОСКВА Г,0.0
1996,2,МОСКОВСКАЯ ОБЛ,0.0
1996,2,МУРМАНСКАЯ ОБЛ,0.0
1996,2,НИЖЕГОРОДСКАЯ ОБЛ,0.0
1996,2,НОВГОРОДСКАЯ ОБЛ,0.0
1996,2,НОВОСИБИРСКАЯ ОБЛ,0.0
1996,2,ОМСКАЯ ОБЛ,0.0
1996,2,ПЕНЗЕНСКАЯ ОБЛ,0.0
1996,2,ПСКОВСКАЯ ОБЛ,0.0
1996,2,РОСТОВСКАЯ ОБЛ,0.0
1996,2,РЯЗАНСКАЯ ОБЛ,0.0
1996,2,САМАРСКАЯ ОБЛ,0.0
1996,2,САНКТ-ПЕТЕРБУРГ Г,0.0
1996,2,САРАТОВСКАЯ ОБЛ,0.0
1996,2,САХА /ЯКУТИЯ/ РЕСП,0.0
1996,2,САХАЛИНСКАЯ ОБЛ,0.0
1996,2,СВЕРДЛОВСКАЯ ОБЛ,0.0
1996,2,СЕВАСТОПОЛЬ Г,0.0
1996,2,СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ РЕСП,0.0
1996,2,СМОЛЕНСКАЯ ОБЛ,0.0
1996,2,СТАВРОПОЛЬСКИЙ КРАЙ,0.0
1996,2,ТВЕРСКАЯ ОБЛ,0.0
1996,2,ТУЛЬСКАЯ ОБЛ,0.0
1996,2,ТЮМЕНСКАЯ ОБЛ,0.0
1996,2,УДМУРТСКАЯ РЕСП,0.0
1996,2,УЗБЕКИСТАН,0.0
1996,2,УКРАИНА,0.0
1996,2,ХАБАРОВСКИЙ КРАЙ,0.0
1996,2,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА АО,0.0
1996,2,ЧЕЛЯБИНСКАЯ ОБЛ,0.0
1996,2,ЧУВАШСКАЯ РЕСПУБЛИКА - ЧУВАШИЯ,0.0
1996,2,ЧУКОТСКИЙ АО,0.0
1996,2,ЯМАЛО-НЕНЕЦКИЙ АО,0.0
1996,2,ЯРОСЛАВСКАЯ ОБЛ,0.0
1996,3,АЛТАЙ РЕСП,0.0
1996,3,АМУРСКАЯ ОБЛ,0.0
1996,3,АРХАНГЕЛЬСКАЯ ОБЛ,0.0
1996,3,БЕЛАРУСЬ,0.0
1996,3,БЕЛГОРОДСКАЯ ОБЛ,0.0
1996,3,БРЯНСКАЯ ОБЛ,0.0
1996,3,ВЛАДИМИРСКАЯ ОБЛ,0.0
1996,3,ВОЛГОГРАДСКАЯ ОБЛ,0.0
1996,3,ВОЛОГОДСКАЯ ОБЛ,0.0
1996,3,ВОРОНЕЖСКАЯ ОБЛ,0.0
1996,3,ЗАБАЙКАЛЬСКИЙ КРАЙ,0.0
1996,3,ИВАНОВСКАЯ ОБЛ,0.0
1996,3,ИРКУТСКАЯ ОБЛ,0.0
1996,3,КАБАРДИНО-БАЛКАРСКАЯ РЕСП,0.0
1996,3,КАЗАХСТАН,0.0
1996,3,КАЛУЖСКАЯ ОБЛ,0.0
1996,3,КАМЧАТСКИЙ КРАЙ,0.0
1996,3,КАРЕЛИЯ РЕСП,0.0
1996,3,КИРОВСКАЯ ОБЛ,0.0
1996,3,КРАСНОДАРСКИЙ КРАЙ,0.0
1996,3,КРАСНОЯРСКИЙ КРАЙ,0.0
1996,3,КРЫМ РЕСП,0.0
1996,3,КУРГАНСКАЯ ОБЛ,0.0
1996,3,КУРСКАЯ ОБЛ,0.0
1996,3,ЛЕНИНГРАДСКАЯ ОБЛ,0.0
1996,3,ЛИТВА,0.0
1996,3,МАГАДАНСКАЯ ОБЛ,0.0
1996,3,МАРИЙ ЭЛ РЕСП,0.0
1996,3,МОЛДАВИЯ,0.0
1996,3,МОСКВА Г,0.0
1996,3,МОСКОВСКАЯ ОБЛ,0.0
1996,3,МУРМАНСКАЯ ОБЛ,0.0
1996,3,НИЖЕГОРОДСКАЯ ОБЛ,0.0
1996,3,НОВГОРОДСКАЯ ОБЛ,0.0
1996,3,НОВОСИБИРСКАЯ ОБЛ,0.0
1996,3,ОРЕНБУРГСКАЯ ОБЛ,0.0
1996,3,ПЕНЗЕНСКАЯ ОБЛ,0.0
1996,3,ПСКОВСКАЯ ОБЛ,0.0
1996,3,РОСТОВСКАЯ ОБЛ,0.0
1996,3,РЯЗАНСКАЯ ОБЛ,0.0
1996,3,САМАРСКАЯ ОБЛ,0.0
1996,3,САНКТ-ПЕТЕРБУРГ Г,0.0
1996,3,САХА /ЯКУТИЯ/ РЕСП,0.0
1996,3,САХАЛИНСКАЯ ОБЛ,0.0
1996,3,СВЕРДЛОВСКАЯ ОБЛ,0.0
1996,3,СЕВАСТОПОЛЬ Г,0.0
1996,3,СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ РЕСП,0.0
1996,3,СМОЛЕНСКАЯ ОБЛ,0.0
1996,3,ТВЕРСКАЯ ОБЛ,0.0
1996,3,ТУЛЬСКАЯ ОБЛ,0.0
1996,3,ТЮМЕНСКАЯ ОБЛ,0.0
1996,3,УДМУРТСКАЯ РЕСП,0.0
1996,3,УЗБЕКИСТАН,0.0
1996,3,УКРАИНА,0.0
1996,3,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА АО,0.0
1996,3,ЧЕЛЯБИНСКАЯ ОБЛ,0.0
1996,3,ЯМАЛО-НЕНЕЦКИЙ АО,0.0
1996,3,ЯРОСЛАВСКАЯ ОБЛ,0.0
1996,4,АЛТАЙ РЕСП,0.0
1996,4,АМУРСКАЯ ОБЛ,0.0
1996,4,АРХАНГЕЛЬСКАЯ ОБЛ,0.0
1996,4,БЕЛАРУСЬ,0.0
1996,4,БЕЛГОРОДСКАЯ ОБЛ,0.0
1996,4,БРЯНСКАЯ ОБЛ,0.0
1996,4,ВЛАДИМИРСКАЯ ОБЛ,0.0
1996,4,ВОЛГОГРАДСКАЯ ОБЛ,0.0
1996,4,ВОЛОГОДСКАЯ ОБЛ,0.0
1996,4,ВОРОНЕЖСКАЯ ОБЛ,0.0
1996,4,ЗАБАЙКАЛЬСКИЙ КРАЙ,0.0
1996,4,ИВАНОВСКАЯ ОБЛ,0.0
1996,4,ИРКУТСКАЯ ОБЛ,0.0
1996,4,КАБАРДИНО-БАЛКАРСКАЯ РЕСП,0.0
1996,4,КАЗАХСТАН,0.0
1996,4,КАЛМЫКИЯ РЕСП,0.0
1996,4,КАЛУЖСКАЯ ОБЛ,0.0
1996,4,КАРЕЛИЯ РЕСП,0.0
1996,4,КИРОВСКАЯ ОБЛ,0.0
1996,4,КОМИ РЕСП,0.0
1996,4,КОСТРОМСКАЯ ОБЛ,0.0
1996,4,КРАСНОДАРСКИЙ КРАЙ,0.0
1996,4,КРАСНОЯРСКИЙ КРАЙ,0.0
1996,4,КРЫМ РЕСП,0.0
1996,4,КУРГАНСКАЯ ОБЛ,0.0
1996,4,КУРСКАЯ ОБЛ,0.0
1996,4,ЛЕНИНГРАДСКАЯ ОБЛ,0.0
1996,4,МАГАДАНСКАЯ ОБЛ,0.0
1996,4,МАРИЙ ЭЛ РЕСП,0.0
1996,4,МОЛДАВИЯ,0.0
1996,4,МОСКВА Г,0.0
1996,4,МОСКОВСКАЯ ОБЛ,0.0
1996,4,МУРМАНСКАЯ ОБЛ,0.0
1996,4,НИЖЕГОРОДСКАЯ ОБЛ,0.0
1996,4,НОВОСИБИРСКАЯ ОБЛ,0.0
1996,4,ОМСКАЯ ОБЛ,0.0
1996,4,ОРЕНБУРГСКАЯ ОБЛ,0.0
1996,4,ПЕНЗЕНСКАЯ ОБЛ,0.0
1996,4,ПСКОВСКАЯ ОБЛ,0.0
1996,4,РОСТОВСКАЯ ОБЛ,0.0
1996,4,РЯЗАНСКАЯ ОБЛ,0.0
1996,4,САМАРСКАЯ ОБЛ,0.0
1996,4,САНКТ-ПЕТЕРБУРГ Г,0.0
1996,4,САРАТОВСКАЯ ОБЛ,0.0
1996,4,САХА /ЯКУТИЯ/ РЕСП,0.0
1996,4,САХАЛИНСКАЯ ОБЛ,0.0
1996,4,СВЕРДЛОВСКАЯ ОБЛ,0.0
1996,4,СЕВАСТОПОЛЬ Г,0.0
1996,4,СМОЛЕНСКАЯ ОБЛ,0.0
1996,4,СТАВРОПОЛЬСКИЙ КРАЙ,0.0
1996,4,ТВЕРСКАЯ ОБЛ,0.0
1996,4,ТУЛЬСКАЯ ОБЛ,0.0
1996,4,ТЮМЕНСКАЯ ОБЛ,0.0
1996,4,УДМУРТСКАЯ РЕСП,0.0
1996,4,УЗБЕКИСТАН,0.0
1996,4,УКРАИНА,0.0
1996,4,ХАБАРОВСКИЙ КРАЙ,0.0
1996,4,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА АО,0.0
1996,4,ЧЕЛЯБИНСКАЯ ОБЛ,0.0
1996,4,ЧУВАШСКАЯ РЕСПУБЛИКА - ЧУВАШИЯ,0.0
1996,4,ЧУКОТСКИЙ АО,0.0
1996,4,ЯМАЛО-НЕНЕЦКИЙ АО,0.0
1996,4,ЯРОСЛАВСКАЯ ОБЛ,0.0
1997,1,АЛТАЙ РЕСП,0.0
1997,1,АМУРСКАЯ ОБЛ,0.0
1997,1,АРХАНГЕЛЬСКАЯ ОБЛ,0.0
1997,1,БЕЛАРУСЬ,0.0
1997,1,БЕЛГОРОДСКАЯ ОБЛ,0.0
1997,1,БРЯНСКАЯ ОБЛ,0.0
1997,1,ВЛАДИМИРСКАЯ ОБЛ,0.0
1997,1,ВОЛГОГРАДСКАЯ ОБЛ,0.0
1997,1,ВОЛОГОДСКАЯ ОБЛ,0.0
1997,1,ВОРОНЕЖСКАЯ ОБЛ,0.0
1997,1,ЗАБАЙКАЛЬСКИЙ КРАЙ,0.0
1997,1,ИВАНОВСКАЯ ОБЛ,0.0
1997,1,ИРКУТСКАЯ ОБЛ,0.0
1997,1,КАБАРДИНО-БАЛКАРСКАЯ РЕСП,0.0
1997,1,КАЛМЫКИЯ РЕСП,0.0
1997,1,КАЛУЖСКАЯ ОБЛ,0.0
1997,1,КАМЧАТСКИЙ КРАЙ,0.0
1997,1,КАРАЧАЕВО-ЧЕРКЕССКАЯ РЕСП,0.0
1997,1,КАРЕЛИЯ РЕСП,0.0
1997,1,КОМИ РЕСП,0.0
1997,1,КРАСНОДАРСКИЙ КРАЙ,0.0
1997,1,КРАСНОЯРСКИЙ КРАЙ,0.0
1997,1,КРЫМ РЕСП,0.0
1997,1,КУРГАНСКАЯ ОБЛ,0.0
1997,1,КУРСКАЯ ОБЛ,0.0
1997,1,ЛЕНИНГРАДСКАЯ ОБЛ,0.0
1997,1,ЛИТВА,0.0
1997,1,МАГАДАНСКАЯ ОБЛ,0.0
1997,1,МАРИЙ ЭЛ РЕСП,0.0
1997,1,МОЛДАВИЯ,0.0
1997,1,МОСКВА Г,0.0
1997,1,МОСКОВСКАЯ ОБЛ,0.0
1997,1,МУРМАНСКАЯ ОБЛ,0.0
1997,1,НИЖЕГОРОДСКАЯ ОБЛ,0.0
1997,1,НОВГОРОДСКАЯ ОБЛ,0.0
1997,1,НОВОСИБИРСКАЯ ОБЛ,0.0
1997,1,ОМСКАЯ ОБЛ,0.0
1997,1,ОРЕНБУРГСКАЯ ОБЛ,0.0
1997,1,ПЕНЗЕНСКАЯ ОБЛ,0.0
1997,1,ПЕРМСКИЙ КРАЙ,0.0
1997,1,ПСКОВСКАЯ ОБЛ,0.0
1997,1,РОСТОВСКАЯ ОБЛ,0.0
1997,1,РЯЗАНСКАЯ ОБЛ,0.0
1997,1,САМАРСКАЯ ОБЛ,0.0
1997,1,САНКТ-ПЕТЕРБУРГ Г,0.0
1997,1,САРАТОВСКАЯ ОБЛ,0.0
1997,1,САХА /ЯКУТИЯ/ РЕСП,0.0
1997,1,САХАЛИНСКАЯ ОБЛ,0.0
1997,1,СВЕРДЛОВСКАЯ ОБЛ,0.0
1997,1,СЕВАСТОПОЛЬ Г,0.0
1997,1,СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ РЕСП,0.0
1997,1,СМОЛЕНСКАЯ ОБЛ,0.0
1997,1,СТАВРОПОЛЬСКИЙ КРАЙ,0.0
1997,1,ТВЕРСКАЯ ОБЛ,0.0
1997,1,ТУЛЬСКАЯ ОБЛ,0.0
1997,1,ТЮМЕНСКАЯ ОБЛ,0.0
1997,1,УЗБЕКИСТАН,0.0
1997,1,УКРАИНА,0.0
1997,1,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА АО,0.0
1997,1,ЧЕЛЯБИНСКАЯ ОБЛ,0.0
1997,1,ЧУВАШСКАЯ РЕСПУБЛИКА - ЧУВАШИЯ,0.0
1997,1,ЧУКОТСКИЙ АО,0.0
1997,1,ЯМАЛО-НЕНЕЦКИЙ АО,0.0
1997,1,ЯРОСЛАВСКАЯ ОБЛ,0.0
1997,2,АЛТАЙ РЕСП,0.0
1997,2,АЛТАЙСКИЙ КРАЙ,0.0
1997,2,АМУРСКАЯ ОБЛ,0.0
1997,2,АРХАНГЕЛЬСКАЯ ОБЛ,0.0
1997,2,АСТРАХАНСКАЯ ОБЛ,0.0
1997,2,БЕЛАРУСЬ,0.0
1997,2,БЕЛГОРОДСКАЯ ОБЛ,0.0
1997,2,БРЯНСКАЯ ОБЛ,0.0
1997,2,БУРЯТИЯ РЕСП,0.0
1997,2,ВЛАДИМИРСКАЯ ОБЛ,0.0
1997,2,ВОЛГОГРАДСКАЯ ОБЛ,0.0
1997,2,ВОЛОГОДСКАЯ ОБЛ,0.0
1997,2,ВОРОНЕЖСКАЯ ОБЛ,0.0
1997,2,ЕВРЕЙСКАЯ АОБЛ,0.0
1997,2,ЗАБАЙКАЛЬСКИЙ КРАЙ,0.0
1997,2,ИВАНОВСКАЯ ОБЛ,0.0
1997,2,ИРКУТСКАЯ ОБЛ,0.0
1997,2,КАБАРДИНО-БАЛКАРСКАЯ РЕСП,0.0
1997,2,КАЗАХСТАН,0.0
1997,2,КАЛМЫКИЯ РЕСП,0.0
1997,2,КАЛУЖСКАЯ ОБЛ,0.0
1997,2,КАМЧАТСКИЙ КРАЙ,0.0
1997,2,КАРАЧАЕВО-ЧЕРКЕССКАЯ РЕСП,0.0
1997,2,КАРЕЛИЯ РЕСП,0.0
1997,2,КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС,0.0
1997,2,КОМИ РЕСП,0.0
1997,2,КОСТРОМСКАЯ ОБЛ,0.0
1997,2,КРАСНОДАРСКИЙ КРАЙ,0.0
1997,2,КРАСНОЯРСКИЙ КРАЙ,0.0
1997,2,КРЫМ РЕСП,0.0
1997,2,КУРГАНСКАЯ ОБЛ,0.0
1997,2,КУРСКАЯ ОБЛ,0.0
1997,2,ЛЕНИНГРАДСКАЯ ОБЛ,0.0
1997,2,ЛИПЕЦКАЯ ОБЛ,0.0
1997,2,ЛИТВА,0.0
1997,2,МАГАДАНСКАЯ ОБЛ,0.0
1997,2,МОРДОВИЯ РЕСП,0.0
1997,2,МОСКВА Г,0.0
1997,2,МОСКОВСКАЯ ОБЛ,0.0
1997,2,МУРМАНСКАЯ ОБЛ,0.0
1997,2,НИЖЕГОРОДСКАЯ ОБЛ,0.0
1997,2,НОВГОРОДСКАЯ ОБЛ,0.0
1997,2,НОВОСИБИРСКАЯ ОБЛ,0.0
1997,2,ОМСКАЯ ОБЛ,0.0
1997,2,ОРЕНБУРГСКАЯ ОБЛ,0.0
1997,2,ОРЛОВСКАЯ ОБЛ,0.0
1997,2,ПЕНЗЕНСКАЯ ОБЛ,0.0
1997,2,ПЕРМСКИЙ КРАЙ,0.0
1997,2,ПСКОВСКАЯ ОБЛ,0.0
1997,2,РОСТОВСКАЯ ОБЛ,0.0
1997,2,РЯЗАНСКАЯ ОБЛ,0.0
1997,2,САМАРСКАЯ ОБЛ,0.0
1997,2,САНКТ-ПЕТЕРБУРГ Г,0.0
1997,2,САРАТОВСКАЯ ОБЛ,0.0
1997,2,САХА /ЯКУТИЯ/ РЕСП,0.0
1997,2,САХАЛИНСКАЯ ОБЛ,0.0
1997,2,СВЕРДЛОВСКАЯ ОБЛ,0.0
1997,2,СЕВАСТОПОЛЬ Г,0.0
1997,2,СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ РЕСП,0.0
1997,2,СМОЛЕНСКАЯ ОБЛ,0.0
1997,2,СТАВРОПОЛЬСКИЙ КРАЙ,0.0
1997,2,ТАМБОВСКАЯ ОБЛ,0.0
1997,2,ТВЕРСКАЯ ОБЛ,0.0
1997,2,ТУЛЬСКАЯ ОБЛ,0.0
1997,2,ТЮМЕНСКАЯ ОБЛ,0.0
1997,2,УДМУРТСКАЯ РЕСП,0.0
1997,2,УЗБЕКИСТАН,0.0
1997,2,УКРАИНА,0.0
1997,2,УЛЬЯНОВСКАЯ ОБЛ,0.0
1997,2,ХАБАРОВСКИЙ КРАЙ,0.0
1997,2,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА АО,0.0
1997,2,ЧЕЛЯБИНСКАЯ ОБЛ,0.0
1997,2,ЧУВАШСКАЯ РЕСПУБЛИКА - ЧУВАШИЯ,0.0
1997,2,ЧУКОТСКИЙ АО,0.0
1997,2,ЯМАЛО-НЕНЕЦКИЙ АО,0.0
1997,2,ЯРОСЛАВСКАЯ ОБЛ,0.0
1997,3,АДЫГЕЯ РЕСП,0.0
1997,3,АЛТАЙ РЕСП,0.0
1997,3,АЛТАЙСКИЙ КРАЙ,0.0
1997,3,АМУРСКАЯ ОБЛ,0.0
1997,3,АРХАНГЕЛЬСКАЯ ОБЛ,0.0
1997,3,АСТРАХАНСКАЯ ОБЛ,0.0
1997,3,БАШКОРТОСТАН РЕСП,0.0
1997,3,БЕЛАРУСЬ,0.0
1997,3,БЕЛГОРОДСКАЯ ОБЛ,0.0
1997,3,БРЯНСКАЯ ОБЛ,0.0
1997,3,БУРЯТИЯ РЕСП,0.0
1997,3,ВЛАДИМИРСКАЯ ОБЛ,0.0
1997,3,ВОЛГОГРАДСКАЯ ОБЛ,0.0
1997,3,ВОЛОГОДСКАЯ ОБЛ,0.0
1997,3,ВОРОНЕЖСКАЯ ОБЛ,0.0
1997,3,ГЕРМАНИЯ,0.0
1997,3,ДАГЕСТАН РЕСП,0.0
1997,3,ЕВРЕЙСКАЯ АОБЛ,0.0
1997,3,ЗАБАЙКАЛЬСКИЙ КРАЙ,0.0
1997,3,ИВАНОВСКАЯ ОБЛ,0.0
1997,3,ИРКУТСКАЯ ОБЛ,0.0
1997,3,КАБАРДИНО-БАЛКАРСКАЯ РЕСП,0.0
1997,3,КАЛИНИНГРАДСКАЯ ОБЛ,0.0
1997,3,КАЛМЫКИЯ РЕСП,0.0
1997,3,КАЛУЖСКАЯ ОБЛ,0.0
1997,3,КАРАЧАЕВО-ЧЕРКЕССКАЯ РЕСП,0.0
1997,3,КАРЕЛИЯ РЕСП,0.0
1997,3,КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС,0.0
1997,3,КИРОВСКАЯ ОБЛ,0.0
1997,3,КОМИ РЕСП,0.0
1997,3,КОСТРОМСКАЯ ОБЛ,0.0
1997,3,КРАСНОДАРСКИЙ КРАЙ,0.0
1997,3,КРАСНОЯРСКИЙ КРАЙ,0.0
1997,3,КРЫМ РЕСП,0.0
1997,3,КУРГАНСКАЯ ОБЛ,0.0
1997,3,КУРСКАЯ ОБЛ,0.0
1997,3,ЛЕНИНГРАДСКАЯ ОБЛ,0.0
1997,3,ЛИПЕЦКАЯ ОБЛ,0.0
1997,3,ЛИТВА,0.0
1997,3,МАГАДАНСКАЯ ОБЛ,0.0
1997,3,МАРИЙ ЭЛ РЕСП,0.0
1997,3,МОЛДАВИЯ,0.0
1997,3,МОРДОВИЯ РЕСП,0.0
1997,3,МОСКВА Г,0.0
1997,3,МОСКОВСКАЯ ОБЛ,0.0
1997,3,МУРМАНСКАЯ ОБЛ,0.0
1997,3,НИЖЕГОРОДСКАЯ ОБЛ,0.0
1997,3,НОВГОРОДСКАЯ ОБЛ,0.0
1997,3,НОВОСИБИРСКАЯ ОБЛ,0.0
1997,3,ОМСКАЯ ОБЛ,0.0
1997,3,ОРЕНБУРГСКАЯ ОБЛ,0.0
1997,3,ОРЛОВСКАЯ ОБЛ,0.0
1997,3,ПЕНЗЕНСКАЯ ОБЛ,0.0
1997,3,ПЕРМСКИЙ КРАЙ,0.0
1997,3,ПСКОВСКАЯ ОБЛ,0.0
1997,3,РОСТОВСКАЯ ОБЛ,0.0
1997,3,РЯЗАНСКАЯ ОБЛ,0.0
1997,3,САМАРСКАЯ ОБЛ,0.0
1997,3,САНКТ-ПЕТЕРБУРГ Г,0.0
1997,3,САРАТОВСКАЯ ОБЛ,0.0
1997,3,САХА /ЯКУТИЯ/ РЕСП,0.0
1997,3,САХАЛИНСКАЯ ОБЛ,0.0
1997,3,СВЕРДЛОВСКАЯ ОБЛ,0.0
1997,3,СЕВАСТОПОЛЬ Г,0.0
1997,3,СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ РЕСП,0.0
1997,3,СМОЛЕНСКАЯ ОБЛ,0.0
1997,3,СТАВРОПОЛЬСКИЙ КРАЙ,0.0
1997,3,ТАМБОВСКАЯ ОБЛ,0.0
1997,3,ТВЕРСКАЯ ОБЛ,0.0
1997,3,ТОМСКАЯ ОБЛ,0.0
1997,3,ТУЛЬСКАЯ ОБЛ,0.0
1997,3,ТЮМЕНСКАЯ ОБЛ,0.0
1997,3,УДМУРТСКАЯ РЕСП,0.0
1997,3,УЗБЕКИСТАН,0.0
1997,3,УКРАИНА,0.0
1997,3,УЛЬЯНОВСКАЯ ОБЛ,0.0
1997,3,ХАБАРОВСКИЙ КРАЙ,0.0
1997,3,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА АО,0.0
1997,3,ЧЕЛЯБИНСКАЯ ОБЛ,0.0
1997,3,ЧУВАШСКАЯ РЕСПУБЛИКА - ЧУВАШИЯ,0.0
1997,3,ЯМАЛО-НЕНЕЦКИЙ АО,0.0
1997,3,ЯРОСЛАВСКАЯ ОБЛ,0.0
1997,4,АЛТАЙСКИЙ КРАЙ,0.0
1997,4,АМУРСКАЯ ОБЛ,0.0
1997,4,АРХАНГЕЛЬСКАЯ ОБЛ,0.0
1997,4,АСТРАХАНСКАЯ ОБЛ,0.0
1997,4,БЕЛГОРОДСКАЯ ОБЛ,0.0
1997,4,БРЯНСКАЯ ОБЛ,0.0
1997,4,ВЛАДИМИРСКАЯ ОБЛ,0.0
1997,4,ВОЛГОГРАДСКАЯ ОБЛ,0.0
1997,4,ВОЛОГОДСКАЯ ОБЛ,0.0
1997,4,ВОРОНЕЖСКАЯ ОБЛ,0.0
1997,4,ДАГЕСТАН РЕСП,0.0
1997,4,КАЗАХСТАН,0.0
1997,4,КАЛИНИНГРАДСКАЯ ОБЛ,0.0
1997,4,КАЛМЫКИЯ РЕСП,0.0
1997,4,КАРАЧАЕВО-ЧЕРКЕССКАЯ РЕСП,0.0
1997,4,КАРЕЛИЯ РЕСП,0.0
1997,4,КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС,0.0
1997,4,КИРОВСКАЯ ОБЛ,0.0
1997,4,КОМИ РЕСП,0.0
1997,4,КОСТРОМСКАЯ ОБЛ,0.0
1997,4,КРАСНОДАРСКИЙ КРАЙ,0.0
1997,4,КУРГАНСКАЯ ОБЛ,0.0
1997,4,КУРСКАЯ ОБЛ,0.0
1997,4,ЛЕНИНГРАДСКАЯ ОБЛ,0.0
1997,4,ЛИПЕЦКАЯ ОБЛ,0.0
1997,4,МАРИЙ ЭЛ РЕСП,0.0
1997,4,МОРДОВИЯ РЕСП,0.0
1997,4,МОСКВА Г,0.0
1997,4,МОСКОВСКАЯ ОБЛ,0.0
1997,4,МУРМАНСКАЯ ОБЛ,0.0
1997,4,НИЖЕГОРОДСКАЯ ОБЛ,0.0
1997,4,НОВГОРОДСКАЯ ОБЛ,0.0
1997,4,ОМСКАЯ ОБЛ,0.0
1997,4,ОРЕНБУРГСКАЯ ОБЛ,0.0
1997,4,ПСКОВСКАЯ ОБЛ,0.0
1997,4,РОСТОВСКАЯ ОБЛ,0.0
1997,4,САНКТ-ПЕТЕРБУРГ Г,0.0
1997,4,САРАТОВСКАЯ ОБЛ,0.0
1997,4,СМОЛЕНСКАЯ ОБЛ,0.0
1997,4,СТАВРОПОЛЬСКИЙ КРАЙ,0.0
1997,4,ТАМБОВСКАЯ ОБЛ,0.0
1997,4,ТВЕРСКАЯ ОБЛ,0.0
1997,4,ТОМСКАЯ ОБЛ,0.0
1997,4,УДМУРТСКАЯ РЕСП,0.0
1997,4,УЛЬЯНОВСКАЯ ОБЛ,0.0
1997,4,ЧЕЛЯБИНСКАЯ ОБЛ,0.0
1997,4,ЧУВАШСКАЯ РЕСПУБЛИКА - ЧУВАШИЯ,0.0
1997,4,ЯРОСЛАВСКАЯ ОБЛ,0.0
1998,1,АДЫГЕЯ РЕСП,0.0
1998,1,АЛТАЙ РЕСП,0.0
1998,1,АЛТАЙСКИЙ КРАЙ,0.0
1998,1,АМУРСКАЯ ОБЛ,0.0
1998,1,АРХАНГЕЛЬСКАЯ ОБЛ,0.0
1998,1,АСТРАХАНСКАЯ ОБЛ,0.0
1998,1,БАШКОРТОСТАН РЕСП,0.0
1998,1,БЕЛАРУСЬ,0.0
1998,1,БЕЛГОРОДСКАЯ ОБЛ,0.0
1998,1,БРЯНСКАЯ ОБЛ,0.0
1998,1,БУРЯТИЯ РЕСП,0.0
